ID,NU_NOTA_LC
4696,553.1207367521787
4697,547.2685456836308
4698,462.91300477292145
4699,537.2753234852825
4700,533.7803014153653
4701,435.0124115388221
4702,635.742025457503
4703,471.0935592025047
4704,516.255502164943
4705,553.8248601301163
4706,574.8379863421642
4707,569.6289955773398
4708,527.1621121858004
4709,522.3238550738695
4710,445.1889106236309
4711,527.8320387006422
4712,468.6828117492383
4713,576.164098331558
4714,617.6492765328156
4715,598.4596789957914
4716,555.4902169649906
4717,634.3719515414
4718,508.9470435329408
4719,465.2141439041466
4720,542.1513497753805
4721,542.6132059840786
4722,427.42661457582085
4723,584.4371404489884
4724,493.00241674298167
4725,456.71486221585536
4726,454.25163259602965
4727,509.88264512708236
4728,591.844859865089
4729,569.6289955773398
4730,624.345602356017
4731,607.2108171198422
4732,529.0866593689069
4733,568.3969853355388
4734,528.395314144362
4735,597.7436993731592
4736,515.9167271581344
4737,427.96717664876553
4738,574.0556723852744
4739,648.9852065389276
4740,610.5828271045083
4741,552.1427015171046
4742,468.65746719508985
4743,468.5167887783633
4744,566.3089841748908
4745,533.8241551939301
4746,517.4977612332096
4747,483.75302499621625
4748,527.9038425818522
4749,464.17843813009824
4750,640.597177038455
4751,614.3704261201524
4752,619.2535344246405
4753,601.2284396708112
4754,467.2088615210592
4755,454.0470671919893
4756,491.3503524847429
4757,487.72018986119065
4758,647.451281523027
4759,595.9531132274992
4760,547.5590932547703
4761,496.0397501194242
4762,579.7882110401222
4763,502.18750596093423
4764,520.9800265610112
4765,563.2708901253253
4766,515.4291043518047
4767,629.0913019661353
4768,521.7299604004744
4769,490.6321449937823
4770,595.2332932720103
4771,475.6221220880085
4772,487.984296359034
4773,588.1865710955544
4774,558.1223994408258
4775,549.1341792761089
4776,614.7754715887098
4777,465.59001082025463
4778,609.6978371439122
4779,546.5742812843159
4780,441.02875443919703
4781,461.22275686366504
4782,568.2420326930817
4783,500.3897099042499
4784,560.0596452073823
4785,474.76956609316204
4786,515.2935673839311
4787,465.43568592453653
4788,544.890779622099
4789,464.644343384159
4790,468.3627910692119
4791,498.0286958272531
4792,510.2550872955354
4793,607.7408662813309
4794,451.44866357706024
4795,466.71664016576597
4796,603.6151979875916
4797,564.9138691547544
4798,486.9197654186764
4799,549.1486281616639
4800,575.4746854609593
4801,501.92113781539445
4802,533.6605642497163
4803,572.8093887811265
4804,643.1141826168829
4805,488.41100837672855
4806,465.621298174159
4807,601.1198451064494
4808,616.5311217197174
4809,560.4753898174391
4810,516.3264670950349
4811,441.97466217927814
4812,498.26350091583186
4813,467.4156263221909
4814,532.4037283548555
4815,494.1867284645186
4816,502.6093701310292
4817,595.7817410329596
4818,430.8587200520126
4819,591.9518339455452
4820,500.9512042012252
4821,454.09817360709945
4822,577.6796287715313
4823,588.8577457756656
4824,527.3884210892396
4825,551.1432702927697
4826,490.22310812610453
4827,483.3636694980122
4828,582.5813789599268
4829,472.55258041464447
4830,539.0438817216688
4831,589.416971022918
4832,561.559883698798
4833,575.3666670790884
4834,493.8675183853664
4835,599.9162014483145
4836,531.0388225713521
4837,465.6816455378072
4838,437.5583823744865
4839,628.3851228046145
4840,507.1015434295368
4841,554.6044012311515
4842,467.7290052165538
4843,490.16104027818903
4844,591.2583250861945
4845,474.4171396367294
4846,534.7211518384423
4847,489.8930268327477
4848,621.811707885663
4849,546.9014257521411
4850,529.085518808813
4851,649.3795287829253
4852,452.0531094682619
4853,538.9021512715767
4854,620.3034948450163
4855,457.22501795322495
4856,494.0074367752309
4857,599.7938450881103
4858,458.2441192552156
4859,463.6677701057038
4860,653.1406959443458
4861,550.2925999737307
4862,464.01221106970587
4863,429.538230388995
4864,567.0566671833436
4865,590.5717458873951
4866,218.53543007542683
4867,471.0854118140831
4868,448.04895046536046
4869,441.05883029430265
4870,593.7827594692822
4871,515.0796586170035
4872,461.4377538953571
4873,632.290416810933
4874,533.3351468149183
4875,471.8021116431737
4876,598.1208771563369
4877,518.0823144457356
4878,493.2906674929386
4879,448.5213791339822
4880,488.5448307461097
4881,558.9203910527843
4882,510.3145994505753
4883,585.4327683937972
4884,619.2535344246405
4885,478.2461932005618
4886,581.0005943264399
4887,506.03779975182397
4888,631.1927100151134
4889,530.856072361724
4890,524.1695935712014
4891,528.5982676154495
4892,579.0614647128396
4893,581.1086281399577
4894,543.7899053873683
4895,488.60891973311067
4896,578.872875362815
4897,553.0111387997264
4898,630.5558739709086
4899,624.4031470471286
4900,491.45835174405187
4901,474.33960109118516
4902,514.9342668331155
4903,570.5269751125333
4904,449.19767562081614
4905,492.2037204603439
4906,581.789332105857
4907,443.03028047483514
4908,508.2720814479153
4909,564.1393833935253
4910,584.1623343422326
4911,500.0395957816475
4912,493.54963629597114
4913,472.3672727188653
4914,463.4101990670094
4915,460.76485720325195
4916,503.57880636381356
4917,474.08989262459056
4918,462.149392452651
4919,601.472380779561
4920,514.9745294978537
4921,566.6322245790767
4922,495.0326205692668
4923,462.11360954849533
4924,570.1088112328504
4925,598.0076392927552
4926,480.5402264701976
4927,492.2213574273685
4928,663.5839861855588
4929,475.0819684032597
4930,472.6657183677538
4931,462.51044458092997
4932,539.8549039428787
4933,468.6697191822325
4934,495.3505332567625
4935,538.8017038142954
4936,642.7346142926611
4937,488.0411340195762
4938,435.9931639049682
4939,599.101935838686
4940,496.87778736697953
4941,538.7266450956728
4942,531.1315872115956
4943,622.542442374416
4944,528.0548098695659
4945,564.7262202055443
4946,508.8164966526277
4947,492.0578037512097
4948,557.381166378067
4949,559.5219923664222
4950,517.9452665011847
4951,494.5928658682557
4952,434.47679956744867
4953,458.17138164148105
4954,443.28110653417724
4955,641.0418287882724
4956,459.89955113214495
4957,570.9258292083821
4958,469.36381017804473
4959,561.9802509361592
4960,452.6391852419788
4961,514.8832578268897
4962,481.1127063816423
4963,582.5287023441239
4964,573.5974410893908
4965,459.9345194089527
4966,473.2623372222814
4967,534.8795646748206
4968,630.0650526957529
4969,632.5843656418849
4970,441.23184143494797
4971,464.71764715072624
4972,435.8314165394475
4973,497.7880392086327
4974,567.2685916754715
4975,600.9019312355123
4976,470.9131001868565
4977,451.743556065652
4978,470.56745794849405
4979,542.1252071048556
4980,524.7384425306237
4981,457.8042170016488
4982,510.4958288737208
4983,645.7296585380137
4984,427.9047878976393
4985,531.9358729508424
4986,506.9824860954008
4987,456.5693764899217
4988,457.3921556798451
4989,477.3449524545876
4990,627.2531412445472
4991,515.3783374200411
4992,459.9453525320483
4993,499.81645724905366
4994,462.7156937527558
4995,583.271531896761
4996,448.1453444583473
4997,572.2116555327314
4998,478.77119887804383
4999,510.0840192234971
5000,515.9629005865511
5001,501.84661346316943
5002,479.06494699749453
5003,481.08985262886137
5004,479.2428107736961
5005,513.8356927776397
5006,441.46236930491773
5007,572.7314717578469
5008,475.46274455161887
5009,557.7475723850712
5010,600.1063752272214
5011,493.1362995411806
5012,513.4404587491382
5013,545.2557201166034
5014,502.95757578771946
5015,596.8059010795199
5016,505.8819728511736
5017,422.53840915793336
5018,524.6972854372849
5019,467.82066612550204
5020,453.2555967066537
5021,562.9818578753514
5022,433.9152658573719
5023,484.37082968230425
5024,463.01824784733407
5025,595.627936618944
5026,445.4058043381354
5027,550.4356085726363
5028,621.8996887591389
5029,615.8497683028944
5030,481.49019702775956
5031,503.2832658510471
5032,527.3222941161204
5033,612.1732634451719
5034,474.71145250841494
5035,598.6517299076406
5036,482.13369472568746
5037,571.5894893428781
5038,582.2430448810186
5039,460.32056414646735
5040,554.7443953045507
5041,562.30286982009
5042,532.8171826533021
5043,513.2599001051744
5044,477.07035081137366
5045,488.95174996291684
5046,483.01520474696883
5047,593.0616869156124
5048,583.0586851464673
5049,567.5964399960213
5050,596.3485853446153
5051,456.0021404112357
5052,549.9995838343494
5053,536.0582262120994
5054,576.4457267281863
5055,589.1256379487855
5056,486.58634989839436
5057,504.84046395407324
5058,538.2086551224445
5059,544.5409426635069
5060,567.0219019897739
5061,529.0466485492351
5062,494.1670619670716
5063,582.4534030021496
5064,482.57023742571334
5065,669.1941530589926
5066,525.1811511413307
5067,538.8839260915133
5068,451.34987884842815
5069,503.90946555404037
5070,534.686234365992
5071,485.8178864521235
5072,484.1302913550997
5073,500.6125313840832
5074,553.8464362864125
5075,526.7967802992869
5076,549.0463982375103
5077,620.1139245216859
5078,657.4632311667497
5079,541.3044619665685
5080,520.5762152759178
5081,484.47177689521567
5082,508.5616151655992
5083,536.6812930505774
5084,614.5958164023755
5085,474.1988009150516
5086,620.4035698405226
5087,618.2009592340318
5088,537.2928957302845
5089,607.6424927282475
5090,557.5426720062936
5091,453.50848308112734
5092,456.26948976546345
5093,605.2313813046874
5094,458.7321734355517
5095,553.6956990174343
5096,504.4258804158326
5097,472.5270134932165
5098,622.5487763670054
5099,458.69141157537774
5100,589.9062183897073
5101,500.68971501018854
5102,476.8445838343571
5103,574.9340358243907
5104,643.8471855117547
5105,496.94201625453394
5106,604.3538360159565
5107,609.7137759128877
5108,559.3354858388561
5109,541.2666341144525
5110,476.50424899793984
5111,640.4450064296709
5112,452.84571401111094
5113,595.1367483961415
5114,527.8189118136295
5115,493.6459595823184
5116,528.8064731909705
5117,499.7943411120681
5118,528.0393606273162
5119,522.8642869889794
5120,531.2598905195413
5121,492.51075729279523
5122,499.5772499813851
5123,505.5054032316886
5124,478.1504968854421
5125,605.4074476790869
5126,626.4643922948708
5127,501.4529562530155
5128,613.4085479369828
5129,530.0872551568469
5130,437.9091441034485
5131,473.8042209700327
5132,472.9372185381746
5133,509.1527322008968
5134,497.2263633172912
5135,606.536400685489
5136,560.8698191909444
5137,540.7227596729184
5138,511.939888176711
5139,606.0610099293411
5140,441.53878678282877
5141,479.83093251514026
5142,500.4348279065472
5143,479.8861731648487
5144,462.00766582054706
5145,544.2966177707478
5146,567.0673579986965
5147,590.6061940136098
5148,517.1860462784578
5149,452.1809714789168
5150,664.1085016003316
5151,568.1524466647049
5152,520.5647834058706
5153,618.6437821131198
5154,587.1759718252773
5155,490.1711423593301
5156,603.9479481655311
5157,476.3270204646057
5158,477.31348544742315
5159,440.65359295531886
5160,506.5611245450276
5161,509.06641986795574
5162,634.5860074256038
5163,496.3698651540788
5164,468.9338480628262
5165,493.24033017419464
5166,554.308692613337
5167,446.35735106317895
5168,527.8760186069093
5169,546.9482010281158
5170,627.0535577325377
5171,449.5854360028677
5172,557.5420135240468
5173,540.2771496221333
5174,495.6625868484208
5175,622.5826251257008
5176,503.51728896229656
5177,530.6272216031592
5178,565.5708210752655
5179,577.070886356561
5180,493.887824875904
5181,629.7335705225074
5182,605.1733638091719
5183,423.4356494487282
5184,560.8400890985563
5185,542.7916118684462
5186,501.4117552062085
5187,555.2213843144397
5188,479.98890072784656
5189,475.7929076961027
5190,648.032635213222
5191,516.0913590683646
5192,609.0099405793641
5193,543.2736023954534
5194,523.3896365745358
5195,580.2535256663117
5196,497.378841493784
5197,505.04656394172815
5198,460.0645764934246
5199,614.7754715887098
5200,551.1792890537071
5201,554.3770188405699
5202,578.1367823282254
5203,448.6179380396718
5204,548.0839272741943
5205,436.81008357961633
5206,591.1631663319067
5207,533.8241551939301
5208,564.8706729044758
5209,439.45887161733674
5210,459.39130820254303
5211,497.2120222145843
5212,440.40759581165594
5213,554.2493662813338
5214,570.1170371725908
5215,549.1206699845192
5216,472.17057956790717
5217,463.3669577975147
5218,430.5442730447613
5219,653.5698260892459
5220,550.540236243295
5221,550.6958578651858
5222,531.2943624740213
5223,437.84033355092515
5224,500.4935864624773
5225,465.80628102171573
5226,438.8607584988351
5227,535.8072386604633
5228,469.16161548741803
5229,564.3554275107625
5230,612.5908688697436
5231,503.55365469109927
5232,477.9716814241564
5233,473.75962919235167
5234,537.8679366788563
5235,505.53534091998176
5236,577.6823551366543
5237,473.17902576910075
5238,506.54730351135225
5239,598.5478546470595
5240,496.6013568819117
5241,554.8998258059071
5242,639.7256700538355
5243,498.9788099662813
5244,545.0264270026263
5245,509.6652788908042
5246,498.8408786973843
5247,565.7665300380763
5248,480.22671941198206
5249,581.651148631236
5250,635.3781394590303
5251,526.5059824316667
5252,440.4525800396689
5253,524.56812213231
5254,483.555164394109
5255,574.0229533967731
5256,473.7756210398516
5257,582.6581659088854
5258,465.0570399887076
5259,496.3157023285406
5260,550.9037900488203
5261,573.6100284302116
5262,486.70674062409637
5263,521.745219740937
5264,479.51171338966327
5265,430.8309276237201
5266,497.24410751932123
5267,535.501344494126
5268,578.5838535579494
5269,613.4789351347326
5270,469.1767619732747
5271,515.2921932336665
5272,646.7883506065596
5273,541.9816137322435
5274,495.8639500572182
5275,644.4402022267539
5276,497.5342130291223
5277,559.3127349784963
5278,433.3972722773844
5279,666.659941920752
5280,631.9609004447024
5281,597.8894102793405
5282,539.1381901168576
5283,501.3111865788948
5284,616.8609804732675
5285,481.65448023829583
5286,648.2244148336014
5287,549.929832299481
5288,585.5664726230605
5289,485.42785628772043
5290,483.7330656772618
5291,468.10915714384396
5292,561.4679175765165
5293,571.9475990569343
5294,450.7783580856913
5295,572.618199108282
5296,605.804829193742
5297,485.73870570258566
5298,554.7250366749125
5299,576.9693703761936
5300,451.26050776387166
5301,511.170629149258
5302,472.84030344777096
5303,463.67967470651763
5304,467.91364049444184
5305,598.5367342668224
5306,475.189860602233
5307,504.6815926298803
5308,586.112658893046
5309,480.5498604130169
5310,526.768891698996
5311,576.2994729391521
5312,513.9599388972529
5313,508.420295120846
5314,504.2583209778204
5315,635.5749626045471
5316,505.71071723380237
5317,550.5278570163954
5318,629.0245184684794
5319,567.7687150127819
5320,511.6768512961582
5321,642.989730989828
5322,567.1308023361833
5323,602.3614215785726
5324,599.1244975966798
5325,537.5488109497396
5326,525.8338770354627
5327,506.330323103549
5328,633.34947150613
5329,591.4666941260868
5330,467.04361171489614
5331,473.0821367068826
5332,489.7555292277758
5333,474.5747432701854
5334,506.31457113557
5335,517.7917934067034
5336,502.87458939829264
5337,518.4525470012078
5338,525.3768466869974
5339,445.8548357275838
5340,456.8189005941071
5341,502.5483748755721
5342,553.9217740389037
5343,583.2959740366507
5344,515.7599674879473
5345,532.2295458629226
5346,476.5686203152694
5347,530.0608146981673
5348,592.7791042007877
5349,495.2046968014188
5350,623.5680193020004
5351,514.8262845613498
5352,432.59962866162573
5353,454.73050074659454
5354,519.0865947003653
5355,503.8709313343348
5356,618.528811049985
5357,547.4312264263152
5358,469.73190499034826
5359,456.9671343349773
5360,505.80425719834756
5361,585.2145694559501
5362,434.9466002565651
5363,435.7402143770742
5364,491.9488496046475
5365,471.6644766234003
5366,514.0153418527094
5367,489.93620316883175
5368,450.1779503374323
5369,474.7399704848384
5370,496.6448623515059
5371,588.0537877263694
5372,467.6717035649161
5373,610.6560989839497
5374,447.5965241975358
5375,516.3329207112486
5376,472.3795200982192
5377,492.42628204085696
5378,472.316285888948
5379,469.63374018380813
5380,553.1489830105589
5381,469.2331800040331
5382,468.527771223943
5383,531.0071289083622
5384,611.9975760168032
5385,516.4264666335155
5386,598.3293170691891
5387,616.6073177307442
5388,507.19641850527967
5389,482.96349045592825
5390,511.54748801778123
5391,593.0285040290785
5392,542.9392646005441
5393,511.9442154877863
5394,536.260924662599
5395,568.6297491503154
5396,540.0402394299997
5397,587.7983137890449
5398,554.2391646696781
5399,611.6527374429713
5400,465.6633971394315
5401,507.63086090321247
5402,575.6027045933944
5403,506.2051090233708
5404,512.060257876145
5405,516.5423865699513
5406,559.4707962118963
5407,485.50367940283627
5408,536.5886239197085
5409,615.2528817147509
5410,499.5134703422831
5411,552.2285634283406
5412,603.812805510073
5413,535.9572653169878
5414,600.4176377276472
5415,510.73670349209226
5416,446.9535276843452
5417,563.5988952725164
5418,603.9129580201544
5419,509.52650689071874
5420,493.449865326789
5421,437.8661375711787
5422,604.0965655226148
5423,580.4348720647779
5424,477.63997133117596
5425,586.8942575032149
5426,515.9902166898613
5427,472.96027894252944
5428,501.62128563851843
5429,498.5455431260535
5430,606.5698991197002
5431,537.840505761892
5432,613.9737327215316
5433,515.650089993
5434,542.0936169959407
5435,474.19334674309187
5436,523.0489924346218
5437,560.5161784171964
5438,467.23604727997275
5439,461.83391205272136
5440,603.7622814061453
5441,488.3048660329151
5442,524.9066679165051
5443,619.1152389485162
5444,551.393348854234
5445,587.0103143744088
5446,591.2770206694222
5447,547.4078848883788
5448,452.85003395662966
5449,590.4451107984561
5450,632.4174294030139
5451,490.6708470058859
5452,523.2757007856513
5453,626.6452003957892
5454,592.0661561112871
5455,612.3567849998286
5456,529.0481595492986
5457,527.290693877054
5458,453.0665476921413
5459,490.3501280123055
5460,509.97692696728546
5461,488.6906910812914
5462,539.0306672097303
5463,561.9619922272568
5464,635.742025457503
5465,526.9019040224823
5466,604.6661673095044
5467,593.027244725261
5468,447.2442660494046
5469,475.75077601177225
5470,511.24007631026745
5471,531.8422647779408
5472,524.6399951857312
5473,508.2577468904093
5474,535.9096085880878
5475,556.1623690607217
5476,543.9999662108165
5477,476.9986254944057
5478,493.2557455020049
5479,504.11120386094484
5480,471.36276452457423
5481,537.3606725218713
5482,500.0653244042793
5483,586.4050765919312
5484,642.9471197639269
5485,631.2969332447115
5486,439.86868681465955
5487,609.068689072196
5488,588.0957512609637
5489,527.1863851821039
5490,498.84798846144184
5491,614.7509650575446
5492,547.130609899615
5493,502.32404018001876
5494,542.1157037310275
5495,517.0364912683741
5496,500.6392632643132
5497,543.4721189401034
5498,540.5602057072537
5499,573.9073890249155
5500,497.48484625584115
5501,560.2995825216046
5502,503.5490130662253
5503,555.4509732332801
5504,493.0829268007886
5505,604.7389140995608
5506,575.9310462020381
5507,585.5948532660171
5508,538.0305426515497
5509,572.9883969785508
5510,511.67536763985044
5511,461.7002720808133
5512,515.4620350012149
5513,451.1610989685382
5514,568.2137663305116
5515,476.9678371227482
5516,553.4005540615946
5517,565.8430404512347
5518,514.4940573017894
5519,539.8549039428787
5520,507.3626999180691
5521,450.8761630369493
5522,445.39648341139525
5523,625.4644414319755
5524,471.5536796650871
5525,527.1338166307694
5526,485.2983653777941
5527,474.9404666589257
5528,607.2775619525951
5529,505.5457501863645
5530,560.1702796319926
5531,637.4987995160418
5532,587.4733597579176
5533,559.1786251118855
5534,555.2416659708869
5535,460.64039363255125
5536,521.9239502612214
5537,526.435433525506
5538,605.7287869806479
5539,456.17386916918963
5540,558.6202790431835
5541,507.1349880732719
5542,585.5648971625437
5543,535.5243902696582
5544,527.3918982363615
5545,475.1738512991912
5546,473.55500865776054
5547,430.1698980481897
5548,461.2860925149951
5549,584.3812669184446
5550,543.4185232873535
5551,614.290146664253
5552,480.1295670784669
5553,533.6899561035395
5554,505.4230772995422
5555,543.98250255856
5556,641.5463055801357
5557,462.6265169470587
5558,614.290146664253
5559,555.8279763197227
5560,601.0902887796356
5561,483.12496907310907
5562,626.8123928492989
5563,578.0244941156963
5564,523.3245063649673
5565,447.3294168678995
5566,666.3911851049127
5567,496.354540698641
5568,457.7821083560859
5569,456.32345018977895
5570,608.0403941369609
5571,527.7497967621762
5572,571.2694309487715
5573,561.8046045414177
5574,545.0208424156393
5575,502.6227630359406
5576,481.5895451412994
5577,467.4759257174136
5578,570.3418149975564
5579,456.8352100120262
5580,593.4647746669577
5581,514.0822804283306
5582,496.1106770862876
5583,568.6001759427207
5584,608.660155537807
5585,511.40656570597287
5586,480.932545474591
5587,504.7725337336447
5588,522.408135250005
5589,594.8081331536341
5590,461.80978212963606
5591,574.1627334770044
5592,528.5085440440838
5593,477.3431641460002
5594,458.69596924865965
5595,574.9780395392428
5596,489.17640578855014
5597,465.2943150058525
5598,524.905127486188
5599,539.4213414712877
5600,571.4690336999404
5601,505.1194498069138
5602,449.8617250608927
5603,560.2474136703191
5604,538.6724549459009
5605,465.5639852591574
5606,454.5320417859809
5607,472.3591393432295
5608,584.0895716133299
5609,596.3329293432896
5610,459.9152432172699
5611,450.91121562309246
5612,500.448616573425
5613,510.94559733340145
5614,545.5231588627129
5615,502.0019774204049
5616,593.9014327125293
5617,468.0802512739302
5618,544.4569678438628
5619,485.49457676694215
5620,625.2997218318948
5621,596.7460239711403
5622,441.79168807580635
5623,473.2925111253791
5624,525.253877417189
5625,519.345577627295
5626,457.6522058717653
5627,547.8637010040098
5628,465.27004467533806
5629,504.73206829989505
5630,509.3039326772869
5631,499.0163218104148
5632,625.0353586325443
5633,571.3158546973156
5634,670.5380726916162
5635,529.7587143007705
5636,453.8500944478358
5637,602.5441362972101
5638,651.8985457911044
5639,608.3856526868423
5640,433.49818228995264
5641,620.5603065982161
5642,566.9809750880906
5643,455.41873919240675
5644,505.6939398141978
5645,444.53256112252063
5646,556.4441860654786
5647,581.0274472011962
5648,575.2958143281862
5649,568.8908939626357
5650,515.8385223136639
5651,574.5452698151854
5652,473.6932611252598
5653,486.1796744017935
5654,611.19560436186
5655,578.0245575818768
5656,539.7128166190381
5657,519.4736272630668
5658,572.7373797593353
5659,590.0341280712967
5660,498.8292765079891
5661,581.3352272637858
5662,494.057838189104
5663,468.0699251934203
5664,514.3666260277337
5665,533.1977340464614
5666,503.92822975261754
5667,479.25645711449846
5668,453.7228758012414
5669,486.2426409485354
5670,569.4366390151275
5671,574.9820375631082
5672,563.7274368872107
5673,481.5159192860263
5674,468.41243763834854
5675,543.5894813057179
5676,621.978440593514
5677,602.3117145320198
5678,542.7789958252368
5679,457.565159089409
5680,577.551651841396
5681,441.7898855765948
5682,487.93577346271843
5683,572.1661255946979
5684,618.1452811426296
5685,481.5062376865025
5686,560.3429293368175
5687,475.21311576137276
5688,509.85602718267256
5689,467.45720519353205
5690,493.1607776300437
5691,533.338105037471
5692,477.38076529708604
5693,511.21822810880536
5694,617.8163393857716
5695,450.90581404965684
5696,480.51775507942455
5697,538.142967918438
5698,444.5108122452295
5699,516.2416680211481
5700,602.6434155540005
5701,451.583071823442
5702,533.990231896358
5703,624.1785395030611
5704,487.6671068857821
5705,554.7450152145454
5706,458.02343052471804
5707,582.1912435095065
5708,431.0146491505495
5709,456.27611654169874
5710,542.5129205885268
5711,449.945977364793
5712,620.207174932871
5713,565.2716160086555
5714,453.36774519845073
5715,519.7001843217961
5716,496.5801680608363
5717,523.3040546694709
5718,533.3242953787076
5719,467.648355516076
5720,605.9548852524032
5721,500.63152309334566
5722,487.3877950377969
5723,460.1114851935611
5724,483.45542844015625
5725,477.200284821123
5726,520.4913701067389
5727,446.5914168766404
5728,502.3971906975442
5729,537.3361061357842
5730,476.81815723247723
5731,456.26082338614
5732,605.9044194024501
5733,466.83470220377745
5734,459.18532931404667
5735,540.1615059246234
5736,462.60356989809964
5737,557.2999168886049
5738,601.1671924935575
5739,596.8495142524955
5740,511.7585313603929
5741,468.041496731778
5742,472.7937763263038
5743,546.7065563374927
5744,509.9538225197271
5745,500.3182203966131
5746,556.9831791353432
5747,593.5941924846823
5748,607.5029745815176
5749,502.84697399553755
5750,543.2968605364774
5751,491.4057219645122
5752,539.7862760431569
5753,626.955964718491
5754,634.6473957627124
5755,568.4963160092453
5756,473.5613267856472
5757,465.1121904123974
5758,480.24433897914366
5759,473.86983726272507
5760,483.80355117967105
5761,522.3418826506069
5762,460.32022775775386
5763,542.0784886657782
5764,538.2848232670327
5765,572.646669880076
5766,579.4739926068398
5767,552.7422998902372
5768,533.4101989362816
5769,503.91874057915646
5770,601.8848089979491
5771,606.6703286044055
5772,535.1574980052517
5773,501.19580675606784
5774,600.6058376520646
5775,487.986522572308
5776,605.2981459736322
5777,529.3297212797241
5778,491.18917501794505
5779,480.75839687174124
5780,527.2670338859608
5781,459.77712099558096
5782,462.4321902358168
5783,576.7294078723869
5784,562.2887711149016
5785,491.4812833448488
5786,446.0727556257585
5787,569.2351561762331
5788,578.3600636435856
5789,457.4951129989833
5790,489.9727237477985
5791,611.0752665164204
5792,650.0692645440074
5793,449.11916659074325
5794,481.567013042462
5795,520.4982807084982
5796,498.3170780694802
5797,468.8016304017407
5798,496.10019062541716
5799,474.51669773458224
5800,455.24867021475205
5801,496.93887111415705
5802,574.4615734348644
5803,592.0604760993245
5804,482.814599395263
5805,658.5410819621649
5806,541.9478655497833
5807,585.0878747053022
5808,464.86506040908444
5809,476.5022295596461
5810,611.2130075005531
5811,452.05084868075414
5812,494.80896825971934
5813,532.7093306655382
5814,495.27304148533614
5815,529.8090637821125
5816,482.47063138176355
5817,635.8172505651554
5818,643.3700753087081
5819,612.6804322286031
5820,461.7931413976089
5821,463.9611057225142
5822,569.1745668245604
5823,501.70326624116126
5824,543.89286965827
5825,448.2372025109035
5826,508.50463929140557
5827,486.3953556532891
5828,459.2079766372944
5829,536.1936215922553
5830,572.151467918353
5831,550.6345660683917
5832,454.74250873928503
5833,480.8943890105776
5834,465.38939966343054
5835,480.85206874401564
5836,512.076938943323
5837,542.2386709195971
5838,474.82864437814874
5839,612.2418823656943
5840,604.0038003913501
5841,512.3178686410566
5842,544.7646290494619
5843,506.54094869335125
5844,620.8456645236762
5845,510.20294139773847
5846,482.04656693074554
5847,581.2365796789742
5848,595.179811947584
5849,564.0275327112438
5850,476.90837201229715
5851,564.2092879244531
5852,540.8977072989302
5853,575.0317918750985
5854,443.40626127336344
5855,595.2920039624703
5856,571.717137734548
5857,474.7403676516484
5858,524.81613174919
5859,612.8631102857705
5860,460.6758540672276
5861,481.9761785993698
5862,507.22674932580475
5863,582.293240977112
5864,501.04604009755485
5865,485.2049261273202
5866,439.3629102859479
5867,508.5639631751187
5868,510.1345540705242
5869,578.6477318181758
5870,489.2015812030704
5871,510.63865982472504
5872,477.7993620797085
5873,515.1427052988662
5874,559.2873490942113
5875,582.3850205984539
5876,569.6061049725726
5877,493.3546863262108
5878,442.97317206227484
5879,446.1919202130086
5880,496.42684502773534
5881,498.94760134355204
5882,475.6413265565945
5883,489.53366687460107
5884,468.7829761701491
5885,516.0652453360884
5886,499.7832440066233
5887,565.3809615369955
5888,558.1705256879651
5889,530.7476324590469
5890,570.2398072402723
5891,478.6610088417921
5892,445.0246020071948
5893,595.1585731224009
5894,465.1629914691098
5895,573.2560783249015
5896,472.7685085727416
5897,502.3245620951125
5898,467.36721397278995
5899,517.7333619318172
5900,577.4869778009357
5901,562.9582711147659
5902,622.7416551753212
5903,515.4352154287537
5904,457.5702988964956
5905,492.74150084215546
5906,514.6711331683177
5907,546.6014709492656
5908,491.44499259850915
5909,520.919344166737
5910,450.26840797889804
5911,664.9937407780267
5912,497.4715848692073
5913,593.4475703562371
5914,512.0437040871519
5915,541.6736512394094
5916,465.1924234282821
5917,469.0241665814509
5918,447.62916442080723
5919,515.7327706665353
5920,472.12812148766034
5921,510.3335026026672
5922,599.9952993207104
5923,516.6457291684554
5924,473.86983726272507
5925,463.1528534038357
5926,495.9898516790591
5927,560.3328114639114
5928,660.0204525674421
5929,491.9744028702906
5930,482.44733444243263
5931,571.1950009784002
5932,501.641446709139
5933,490.0387670585754
5934,522.0632127795079
5935,524.541537976827
5936,500.2214423025802
5937,570.6527773223886
5938,561.5348161078427
5939,581.4026647944129
5940,457.2550873905066
5941,486.9878176940657
5942,505.83219540324956
5943,445.4117195704519
5944,570.6203840524305
5945,562.5618371833808
5946,576.5989954363996
5947,488.4181362034525
5948,556.5979962044917
5949,471.82690353742396
5950,582.9358824139667
5951,521.0273959490181
5952,476.1170347285812
5953,528.5107329869784
5954,472.06509591965977
5955,578.7970737261263
5956,511.2931877823525
5957,622.1806545199955
5958,566.872346029867
5959,534.1678315637017
5960,484.158817765976
5961,466.79265765137643
5962,569.4641845384451
5963,503.96827518367553
5964,596.3370451130052
5965,588.3309727208639
5966,473.56502517982165
5967,477.6392275192219
5968,449.07633405517583
5969,524.6728683003995
5970,495.8665546169173
5971,522.6456322212962
5972,480.7920661211284
5973,507.8089350543947
5974,534.3859342135232
5975,604.2879991962783
5976,510.0797875018199
5977,527.7085028470934
