NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Faltou_no_dia_1,Faltou_no_dia_2,log_NU_NOTA_CN,log_NU_NOTA_CH,log_NU_NOTA_LC,log_NU_NOTA_MT,log_NU_NOTA_REDACAO,log_Faltou_no_dia_1,log_Faltou_no_dia_2
507.8,604.7,548.7,593.7,620.0,0,0,6.232055012025913,6.406384813986902,6.309372674866615,6.388057076712548,6.431331081933479,0.6931471805599453,0.6931471805599453
475.5,505.0,570.5,481.3,580.0,0,0,6.166467723094256,6.226536669287466,6.348264483234865,6.178566327074926,6.364750756851911,0.6931471805599453,0.6931471805599453
418.7,580.7,563.3,709.0,680.0,0,0,6.039540170339545,6.365954850916716,6.335586024975094,6.565264970035361,6.523562306149512,0.6931471805599453,0.6931471805599453
533.0,625.5,555.9,742.4,560.0,0,0,6.280395838960195,6.440148774336123,6.322385690595623,6.611234257863152,6.329720905522696,0.6931471805599453,0.6931471805599453
530.5,643.2,608.9,612.6,760.0,0,0,6.275703197782002,6.468009236897099,6.413295009302411,6.419343250053046,6.634633357861686,0.6931471805599453,0.6931471805599453
487.4,585.9,593.0,504.0,460.0,0,0,6.1911347422365495,6.374854447564289,6.386879319362645,6.22455842927536,6.133398042996649,0.6931471805599453,0.6931471805599453
448.9,577.4,585.4,532.4,560.0,0,0,6.109025335847127,6.360265670844555,6.374002150572442,6.279271611747914,6.329720905522696,0.6931471805599453,0.6931471805599453
766.0,720.7,655.5,823.3,840.0,0,0,6.642486801367256,6.581609540078228,6.486922693742851,6.714534541319182,6.734591659972948,0.6931471805599453,0.6931471805599453
590.0,638.4,604.7,567.5,860.0,0,0,6.3818160174060985,6.460530236625741,6.406384813986902,6.343001313190591,6.7580945044277305,0.6931471805599453,0.6931471805599453
526.3,473.3,485.3,482.8,480.0,0,0,6.267769646536424,6.161840032883536,6.18682571740974,6.181671598175927,6.175867270105761,0.6931471805599453,0.6931471805599453
421.7,497.9,439.8,446.2,260.0,0,0,6.046662707572744,6.212405674866992,6.088591257838705,6.103005921840889,5.564520407322694,0.6931471805599453,0.6931471805599453
501.5,470.5,489.0,496.8,280.0,0,0,6.219595639933231,6.155919102073512,6.194405391104672,6.210198389933492,5.638354669333745,0.6931471805599453,0.6931471805599453
486.2,589.5,553.7,544.2,420.0,0,0,6.1886747163956874,6.380969635637417,6.318427427061189,6.301152699822378,6.042632833682381,0.6931471805599453,0.6931471805599453
371.5,504.8,392.7,388.0,320.0,0,0,5.920237037819614,6.226141334235865,5.975589197949692,5.963579343618446,5.771441123130016,0.6931471805599453,0.6931471805599453
446.2,470.1,532.2,513.6,600.0,0,0,6.103005921840889,6.155070385705995,6.278896588304554,6.243389899847644,6.398594934535208,0.6931471805599453,0.6931471805599453
666.4,687.8,644.6,764.0,720.0,0,0,6.503389566317273,6.534950953113521,6.470180116955739,6.639875833826536,6.580639137284949,0.6931471805599453,0.6931471805599453
482.5,590.1,423.7,468.2,400.0,0,0,6.181051314893349,6.381985207830324,6.0513830373192254,6.151029116779321,5.993961427306569,0.6931471805599453,0.6931471805599453
439.3,583.3,456.4,515.5,320.0,0,0,6.0874563127617085,6.370414549560391,6.125558281588681,6.247075288559693,5.771441123130016,0.6931471805599453,0.6931471805599453
438.9,533.9,414.9,522.3,340.0,0,0,6.086547428354674,6.282079813537204,6.030444846748866,6.260154913378162,5.831882477283517,0.6931471805599453,0.6931471805599453
443.8,503.8,429.1,485.1,320.0,0,0,6.097624742936373,6.224162311227003,6.064017739789691,6.1864143640514095,5.771441123130016,0.6931471805599453,0.6931471805599453
412.2,549.6,415.3,588.4,480.0,0,0,6.0239317372454835,6.311008592708507,6.03140615420093,6.379105070303594,6.175867270105761,0.6931471805599453,0.6931471805599453
460.8,475.9,458.0,620.3,440.0,0,0,6.135131896920395,6.167306825304179,6.129050210060545,6.431814057069648,6.089044875446846,0.6931471805599453,0.6931471805599453
412.8,504.5,474.0,434.1,360.0,0,0,6.025382765311443,6.225548038460526,6.163314804034641,6.075575889726634,5.8888779583328805,0.6931471805599453,0.6931471805599453
379.9,394.5,318.8,422.4,240.0,0,0,5.942536873484558,5.980150787207709,5.767695800399854,6.048317358700765,5.484796933490655,0.6931471805599453,0.6931471805599453
562.5,669.6,630.0,786.0,880.0,0,0,6.334167333479831,6.508172834032128,6.447305862541213,6.668228248417403,6.78105762593618,0.6931471805599453,0.6931471805599453
573.6,629.1,599.1,626.0,360.0,0,0,6.353674146545189,6.44587853694801,6.397096307995467,6.440946540632921,5.8888779583328805,0.6931471805599453,0.6931471805599453
531.2,598.4,562.7,472.6,440.0,0,0,6.277019358543589,6.3959291548825625,6.334522195087529,6.160363083569796,6.089044875446846,0.6931471805599453,0.6931471805599453
465.3,603.2,560.8,414.9,740.0,0,0,6.144829203814275,6.403905268952571,6.331145914670143,6.030444846748866,6.608000625296087,0.6931471805599453,0.6931471805599453
508.9,412.5,603.2,495.0,0.0,0,0,6.23421462806111,6.024657514463746,6.403905268952571,6.206575926724928,0.0,0.6931471805599453,0.6931471805599453
406.2,472.7,444.8,396.4,300.0,0,0,6.009304465236313,6.160574209929706,6.099870420951769,5.984943330117717,5.707110264748875,0.6931471805599453,0.6931471805599453
701.4,697.8,615.7,953.6,880.0,0,0,6.554503042320907,6.549364578259901,6.424382681997447,6.861292404571796,6.78105762593618,0.6931471805599453,0.6931471805599453
509.3,571.0,551.7,546.7,480.0,0,0,6.234998788069926,6.349138991379798,6.314815358839217,6.305727691789675,6.175867270105761,0.6931471805599453,0.6931471805599453
567.6,583.1,493.2,634.6,380.0,0,0,6.3431771992169,6.370072201046264,6.2029402935545095,6.454569434662561,5.942799375126701,0.6931471805599453,0.6931471805599453
423.0,514.0,473.5,505.5,800.0,0,0,6.049733455231958,6.244166900663736,6.162261618049983,6.227524323688738,6.68586094706836,0.6931471805599453,0.6931471805599453
507.2,623.7,417.8,426.9,480.0,0,0,6.230875070886063,6.437271534499525,6.037393478996382,6.0588895234227715,6.175867270105761,0.6931471805599453,0.6931471805599453
606.6,655.2,635.2,745.6,680.0,0,0,6.409516770721618,6.486465620527001,6.455512979315044,6.615529566480483,6.523562306149512,0.6931471805599453,0.6931471805599453
421.9,452.0,406.9,508.7,320.0,0,0,6.047135744478443,6.115892125483034,6.011022046323513,6.233822317345996,5.771441123130016,0.6931471805599453,0.6931471805599453
525.5,616.9,559.4,555.6,700.0,0,0,6.26625133157403,6.426326632066933,6.3286508144628515,6.3218468490917905,6.55250788703459,0.6931471805599453,0.6931471805599453
379.0,420.4,342.3,377.6,300.0,0,0,5.940171252720432,6.043582501370088,5.838604700463646,5.936480238775222,5.707110264748875,0.6931471805599453,0.6931471805599453
603.5,589.2,594.8,625.3,600.0,0,0,6.404401670054847,6.380461462508839,6.3899050402791815,6.439829489531367,6.398594934535208,0.6931471805599453,0.6931471805599453
368.8,447.6,406.1,461.4,440.0,0,0,5.912962318953024,6.106131622086108,6.0090588555089335,6.136430317358168,6.089044875446846,0.6931471805599453,0.6931471805599453
511.1,651.7,575.1,561.2,540.0,0,0,6.238519918468505,6.481117605641172,6.356281256738337,6.3318576584724315,6.293419278846481,0.6931471805599453,0.6931471805599453
474.0,561.2,406.4,549.4,420.0,0,0,6.163314804034641,6.3318576584724315,6.009795503792706,6.310645286619134,6.042632833682381,0.6931471805599453,0.6931471805599453
554.2,612.2,590.5,663.5,600.0,0,0,6.319328409192595,6.418691146997659,6.3826616834184415,6.4990348781533,6.398594934535208,0.6931471805599453,0.6931471805599453
467.3,660.9,663.6,578.0,680.0,0,0,6.149109116189496,6.495114487124877,6.499185355920494,6.361302477572996,6.523562306149512,0.6931471805599453,0.6931471805599453
524.5,517.4,569.7,494.1,600.0,0,0,6.264350190317006,6.250747145038065,6.346863677542663,6.204759762367377,6.398594934535208,0.6931471805599453,0.6931471805599453
560.8,621.7,605.4,715.8,720.0,0,0,6.331145914670143,6.434064861878406,6.407539834328162,6.574796861660721,6.580639137284949,0.6931471805599453,0.6931471805599453
511.9,543.7,482.7,414.8,720.0,0,0,6.240080894395223,6.300235184389629,6.181464879828938,6.030204375423913,6.580639137284949,0.6931471805599453,0.6931471805599453
486.7,557.4,519.9,484.8,460.0,0,0,6.189700462716007,6.325075551448163,6.255558084751145,6.185797016568072,6.133398042996649,0.6931471805599453,0.6931471805599453
578.8,597.4,550.3,420.5,600.0,0,0,6.362683216487555,6.394259426660267,6.312279125595638,6.04381977744191,6.398594934535208,0.6931471805599453,0.6931471805599453
391.2,594.2,509.0,381.4,320.0,0,0,5.971771913762246,6.388897483518882,6.234410725718371,5.946467181177246,5.771441123130016,0.6931471805599453,0.6931471805599453
586.3,608.6,560.9,596.2,660.0,0,0,6.375535762528473,6.412803004372437,6.3313238981181525,6.392252065665035,6.493753839851686,0.6931471805599453,0.6931471805599453
390.1,513.6,472.3,548.3,580.0,0,0,5.968963281761469,6.243389899847644,6.159729436912202,6.308644740348575,6.364750756851911,0.6931471805599453,0.6931471805599453
442.4,501.0,451.9,436.4,480.0,0,0,6.094472297182211,6.218600119691729,6.1156713505621685,6.080848108242668,6.175867270105761,0.6931471805599453,0.6931471805599453
395.2,621.7,548.8,600.6,360.0,0,0,5.981919134264451,6.434064861878406,6.309554575731145,6.39959277263563,5.8888779583328805,0.6931471805599453,0.6931471805599453
463.3,579.8,498.8,426.6,620.0,0,0,6.140530895025876,6.364406463510586,6.214208018400852,6.05818817915089,6.431331081933479,0.6931471805599453,0.6931471805599453
525.6,517.8,444.8,448.5,620.0,0,0,6.266441247062209,6.251518452442289,6.099870420951769,6.108135853911675,6.431331081933479,0.6931471805599453,0.6931471805599453
401.9,624.2,561.6,545.4,540.0,0,0,5.998688392197302,6.438071598547322,6.332568896055757,6.30335130825658,6.293419278846481,0.6931471805599453,0.6931471805599453
409.1,500.0,470.9,456.3,540.0,0,0,6.016401032398013,6.2166061010848646,6.156767098732342,6.125339630664009,6.293419278846481,0.6931471805599453,0.6931471805599453
399.0,509.8,344.7,421.1,320.0,0,0,5.991464547107982,6.235978124158384,5.845571346927579,6.045242252788453,5.771441123130016,0.6931471805599453,0.6931471805599453
467.7,589.6,434.5,491.8,380.0,0,0,6.14996290492866,6.381138969309823,6.0764947962925575,6.20010341221931,5.942799375126701,0.6931471805599453,0.6931471805599453
547.0,659.2,605.3,686.1,700.0,0,0,6.306275286948016,6.492542819419093,6.407374913077685,6.532479842037031,6.55250788703459,0.6931471805599453,0.6931471805599453
453.9,556.8,480.3,534.4,320.0,0,0,6.120077614575958,6.3240004751933885,6.1764907763090635,6.283014131086252,5.771441123130016,0.6931471805599453,0.6931471805599453
571.0,427.4,519.9,523.2,500.0,0,0,6.349138991379798,6.060057338573594,6.255558084751145,6.261873290889306,6.2166061010848646,0.6931471805599453,0.6931471805599453
524.9,621.7,582.4,529.1,600.0,0,0,6.2651110805952985,6.434064861878406,6.368873057433621,6.273065667993761,6.398594934535208,0.6931471805599453,0.6931471805599453
461.3,579.8,518.7,510.9,620.0,0,0,6.1362140309941795,6.364406463510586,6.253251722014396,6.238129293463538,6.431331081933479,0.6931471805599453,0.6931471805599453
580.3,635.8,615.3,499.0,440.0,0,0,6.365266974707305,6.456455634530173,6.423733857968197,6.214608098422191,6.089044875446846,0.6931471805599453,0.6931471805599453
484.0,641.1,589.5,574.1,600.0,0,0,6.184148890937483,6.464744054800002,6.380969635637417,6.354543938719709,6.398594934535208,0.6931471805599453,0.6931471805599453
453.7,557.6,423.0,642.3,0.0,0,0,6.119637860830965,6.325433653511077,6.049733455231958,6.466611178416954,0.0,0.6931471805599453,0.6931471805599453
486.5,416.7,491.5,463.6,300.0,0,0,6.189290290437902,6.03476347150313,6.199494460612144,6.141176820336309,5.707110264748875,0.6931471805599453,0.6931471805599453
375.7,469.2,505.9,408.2,520.0,0,0,5.931449114697996,6.1531581361059695,6.228313745478304,6.014204034077471,6.255750041753367,0.6931471805599453,0.6931471805599453
512.2,631.2,567.0,582.5,460.0,0,0,6.240665632741481,6.4492057997815175,6.342121418721152,6.3690444517266105,6.133398042996649,0.6931471805599453,0.6931471805599453
447.5,630.0,570.9,466.9,440.0,0,0,6.105908681498851,6.447305862541213,6.348964150921271,6.148254597872171,6.089044875446846,0.6931471805599453,0.6931471805599453
423.1,541.6,536.9,483.9,0.0,0,0,6.049969276480545,6.296372400224832,6.287672669279197,6.183942684111306,0.0,0.6931471805599453,0.6931471805599453
456.9,551.8,466.7,583.6,640.0,0,0,6.12665081966305,6.31499627245346,6.147827064731841,6.370927852677146,6.46302945692067,0.6931471805599453,0.6931471805599453
517.2,622.9,524.6,402.6,520.0,0,0,6.250361268128009,6.435990099116741,6.2645404671704,6.000424288479454,6.255750041753367,0.6931471805599453,0.6931471805599453
422.7,544.2,452.6,450.8,460.0,0,0,6.049025657632513,6.301152699822378,6.117215752413542,6.113239604033903,6.133398042996649,0.6931471805599453,0.6931471805599453
381.6,548.3,485.6,399.1,500.0,0,0,5.946990057006152,6.308644740348575,6.187442430349423,5.9917145158631895,6.2166061010848646,0.6931471805599453,0.6931471805599453
452.8,599.7,523.5,528.3,340.0,0,0,6.117656572345742,6.3980956418561155,6.262445427836352,6.271555378863942,5.831882477283517,0.6931471805599453,0.6931471805599453
501.3,418.6,494.1,471.9,360.0,0,0,6.219197550755999,6.039301876522142,6.204759762367377,6.15888394964983,5.8888779583328805,0.6931471805599453,0.6931471805599453
413.3,453.6,444.4,403.5,360.0,0,0,6.026590349083357,6.119417911418443,6.098972754823267,6.002651736498547,5.8888779583328805,0.6931471805599453,0.6931471805599453
435.2,630.2,554.2,673.7,800.0,0,0,6.078100853767529,6.447622769531664,6.319328409192595,6.51426814763338,6.68586094706836,0.6931471805599453,0.6931471805599453
414.1,633.8,621.1,400.9,840.0,0,0,6.028519455058993,6.453309988652254,6.433100851520974,5.9962033014551555,6.734591659972948,0.6931471805599453,0.6931471805599453
675.4,729.6,747.8,783.0,760.0,0,0,6.516784617024425,6.593866114361182,6.618471925163382,6.664409020350408,6.634633357861686,0.6931471805599453,0.6931471805599453
466.8,609.3,452.3,437.2,300.0,0,0,6.148040854150079,6.413950639550449,6.116554157946804,6.082675427161366,5.707110264748875,0.6931471805599453,0.6931471805599453
467.3,527.2,390.6,390.5,460.0,0,0,6.149109116189496,6.269474999863032,5.970240910656355,5.969985515430857,6.133398042996649,0.6931471805599453,0.6931471805599453
530.3,435.5,507.5,394.8,640.0,0,0,6.275326833456898,6.0787883752796565,6.2314652154886145,5.980909033168466,6.46302945692067,0.6931471805599453,0.6931471805599453
536.3,648.1,555.0,687.3,560.0,0,0,6.2865565977347755,6.475586788039423,6.320768294250582,6.534224789404319,6.329720905522696,0.6931471805599453,0.6931471805599453
527.2,458.7,464.7,682.6,340.0,0,0,6.269474999863032,6.130574102812182,6.1435416499883315,6.527372951241436,5.831882477283517,0.6931471805599453,0.6931471805599453
396.5,457.4,399.7,454.0,320.0,0,0,5.985194934094387,6.12774216540053,5.993213017642099,6.12029741895095,5.771441123130016,0.6931471805599453,0.6931471805599453
538.0,639.2,633.6,694.0,580.0,0,0,6.289715570908998,6.461780627535763,6.452994879149095,6.543911845564792,6.364750756851911,0.6931471805599453,0.6931471805599453
496.4,595.7,580.1,387.1,740.0,0,0,6.209394531369305,6.391414474528037,6.36492285908106,5.96126303837486,6.608000625296087,0.6931471805599453,0.6931471805599453
390.3,447.5,471.3,499.5,340.0,0,0,5.969474529216367,6.105908681498851,6.157614376902071,6.215607598755275,5.831882477283517,0.6931471805599453,0.6931471805599453
472.4,605.6,452.6,577.5,360.0,0,0,6.159940697079883,6.407869595254481,6.117215752413542,6.360438546633731,5.8888779583328805,0.6931471805599453,0.6931471805599453
473.7,534.2,508.9,440.4,560.0,0,0,6.162683025557272,6.282640508814019,6.23421462806111,6.089951493822636,6.329720905522696,0.6931471805599453,0.6931471805599453
553.4,480.1,490.5,389.6,360.0,0,0,6.3178864478756935,6.176075148705408,6.197461939587221,5.967684018442578,5.8888779583328805,0.6931471805599453,0.6931471805599453
431.9,531.5,484.6,613.4,420.0,0,0,6.070506754447935,6.277582897583581,6.185385239745289,6.420646181833463,6.042632833682381,0.6931471805599453,0.6931471805599453
434.7,485.1,469.1,459.1,620.0,0,0,6.076953933123397,6.1864143640514095,6.152945438030085,6.131443857161423,6.431331081933479,0.6931471805599453,0.6931471805599453
523.6,622.7,573.7,527.4,860.0,0,0,6.262636067432774,6.435669483532077,6.353848165513696,6.26985357264817,6.7580945044277305,0.6931471805599453,0.6931471805599453
464.2,592.3,482.0,457.1,500.0,0,0,6.142467420644509,6.385700173264597,6.180016653652572,6.127087500892697,6.2166061010848646,0.6931471805599453,0.6931471805599453
544.7,595.4,543.2,414.0,640.0,0,0,6.302069374192186,6.390911582890583,6.299316826349146,6.028278520230698,6.46302945692067,0.6931471805599453,0.6931471805599453
485.9,623.4,585.0,509.6,500.0,0,0,6.188058763188655,6.436791188641277,6.373319789577012,6.235586504807383,6.2166061010848646,0.6931471805599453,0.6931471805599453
456.1,598.0,486.8,538.1,320.0,0,0,6.124902185337699,6.395261598115449,6.18990548578182,6.289901082457623,5.771441123130016,0.6931471805599453,0.6931471805599453
431.6,599.5,552.6,488.1,320.0,0,0,6.069813513518959,6.397762641520038,6.3164424043034595,6.192566967545312,5.771441123130016,0.6931471805599453,0.6931471805599453
512.1,629.9,531.6,427.7,500.0,0,0,6.240470757947919,6.447147371376764,6.277770673379832,6.0607573736039315,6.2166061010848646,0.6931471805599453,0.6931471805599453
372.4,508.5,441.8,631.5,660.0,0,0,5.922650231107622,6.23342985266278,6.093118200834482,6.4496802206016755,6.493753839851686,0.6931471805599453,0.6931471805599453
461.5,593.2,529.4,536.1,640.0,0,0,6.1366465569524795,6.387215963028507,6.273631438871653,6.286184296911414,6.46302945692067,0.6931471805599453,0.6931471805599453
560.5,555.9,608.2,561.0,440.0,0,0,6.3306117741784975,6.322385690595623,6.412146621021007,6.331501849893691,6.089044875446846,0.6931471805599453,0.6931471805599453
572.7,583.0,608.7,538.9,620.0,0,0,6.352106611607826,6.369900982828227,6.4129670329137705,6.291383937224241,6.431331081933479,0.6931471805599453,0.6931471805599453
567.5,515.3,588.2,500.8,620.0,0,0,6.343001313190591,6.2466879918856035,6.378765684588475,6.218201633932322,6.431331081933479,0.6931471805599453,0.6931471805599453
526.6,410.7,601.6,557.5,620.0,0,0,6.268338420843159,6.020294928775859,6.401253626696201,6.3252546185092555,6.431331081933479,0.6931471805599453,0.6931471805599453
576.7,606.2,514.1,629.9,760.0,0,0,6.35905470278722,6.408858226081421,6.24436105657154,6.447147371376764,6.634633357861686,0.6931471805599453,0.6931471805599453
472.2,603.3,560.5,623.9,680.0,0,0,6.159518132104232,6.404070763367513,6.3306117741784975,6.437591636935036,6.523562306149512,0.6931471805599453,0.6931471805599453
431.7,563.3,492.3,432.1,580.0,0,0,6.070044647230839,6.335586024975094,6.201117508239693,6.070968648220581,6.364750756851911,0.6931471805599453,0.6931471805599453
444.2,542.6,461.9,521.1,340.0,0,0,6.09852361940139,6.298213682276988,6.137511048037225,6.257859140416507,5.831882477283517,0.6931471805599453,0.6931471805599453
622.1,634.8,585.4,708.2,540.0,0,0,6.434707019550176,6.4548840484767025,6.374002150572442,6.5641375742000525,6.293419278846481,0.6931471805599453,0.6931471805599453
437.3,654.8,564.3,499.2,700.0,0,0,6.082903607424764,6.4858558644105475,6.3373565636812454,6.215008018443519,6.55250788703459,0.6931471805599453,0.6931471805599453
413.1,618.0,502.3,525.5,360.0,0,0,6.026107490551522,6.428105272684596,6.2211864137823145,6.26625133157403,5.8888779583328805,0.6931471805599453,0.6931471805599453
479.3,446.8,453.5,526.6,560.0,0,0,6.174410908670779,6.104346704164654,6.119197913617533,6.268338420843159,6.329720905522696,0.6931471805599453,0.6931471805599453
574.2,661.7,609.8,584.0,840.0,0,0,6.354717806406837,6.496322399094181,6.414769573344477,6.371611847231857,6.734591659972948,0.6931471805599453,0.6931471805599453
397.4,486.2,381.2,600.7,560.0,0,0,5.987456525710443,6.1886747163956874,5.945944031806173,6.399758982226306,6.329720905522696,0.6931471805599453,0.6931471805599453
429.2,617.3,551.1,427.2,280.0,0,0,6.06425021683363,6.426973776564523,6.313729189289999,6.059590376155582,5.638354669333745,0.6931471805599453,0.6931471805599453
721.2,752.2,651.3,744.4,960.0,0,0,6.582302108843358,6.624330796782997,6.4805045788020506,6.613920987045158,6.8679744089702925,0.6931471805599453,0.6931471805599453
450.1,400.2,495.7,518.9,320.0,0,0,6.111689044414351,5.994460056087781,6.207986222113305,6.25363648538967,5.771441123130016,0.6931471805599453,0.6931471805599453
409.9,487.6,515.0,489.7,0.0,0,0,6.018349875889364,6.19154415882364,6.246106765481563,6.195832943095858,0.0,0.6931471805599453,0.6931471805599453
619.4,684.7,619.9,459.5,640.0,0,0,6.430364431302384,6.530440214290318,6.431170038370847,6.132312855695361,6.46302945692067,0.6931471805599453,0.6931471805599453
472.7,553.0,511.5,537.6,360.0,0,0,6.160574209929706,6.317164686747284,6.239300711012564,6.288973180377498,5.8888779583328805,0.6931471805599453,0.6931471805599453
429.3,405.1,409.1,450.6,320.0,0,0,6.064482639844554,6.006599434692252,6.016401032398013,6.112796832275507,5.771441123130016,0.6931471805599453,0.6931471805599453
507.3,541.5,420.9,436.5,360.0,0,0,6.231071824452857,6.296188085414615,6.044768319130293,6.081076705797669,5.8888779583328805,0.6931471805599453,0.6931471805599453
504.2,613.1,507.8,540.3,360.0,0,0,6.224954390476336,6.420157781335353,6.232055012025913,6.293973653802932,5.8888779583328805,0.6931471805599453,0.6931471805599453
531.6,672.0,638.1,626.3,720.0,0,0,6.277770673379832,6.511745329644728,6.4600609366562365,6.441424895102697,6.580639137284949,0.6931471805599453,0.6931471805599453
505.2,578.3,546.4,654.0,400.0,0,0,6.226931848111024,6.361820478102579,6.305179796606579,6.484635235635252,5.993961427306569,0.6931471805599453,0.6931471805599453
489.5,603.9,514.7,483.4,360.0,0,0,6.195425279005418,6.4050631551128685,6.245525201056913,6.182911011678937,5.8888779583328805,0.6931471805599453,0.6931471805599453
491.9,594.2,496.8,378.7,340.0,0,0,6.200306313711332,6.388897483518882,6.210198389933492,5.939381467237757,5.831882477283517,0.6931471805599453,0.6931471805599453
396.3,461.9,466.0,380.8,560.0,0,0,5.984691662820553,6.137511048037225,6.1463292576688975,5.944896911291647,6.329720905522696,0.6931471805599453,0.6931471805599453
412.8,602.4,506.0,569.0,580.0,0,0,6.025382765311443,6.40258032672496,6.2285110035911835,6.345636360828596,6.364750756851911,0.6931471805599453,0.6931471805599453
427.3,453.7,479.4,376.9,440.0,0,0,6.059823884621325,6.119637860830965,6.174619090205828,5.934629610355443,6.089044875446846,0.6931471805599453,0.6931471805599453
533.1,437.8,544.0,382.4,400.0,0,0,6.2805830873457245,6.084043728401075,6.300785794663244,5.949078830611544,5.993961427306569,0.6931471805599453,0.6931471805599453
382.9,594.3,514.1,523.5,640.0,0,0,5.950382102006752,6.389065480159345,6.24436105657154,6.262445427836352,6.46302945692067,0.6931471805599453,0.6931471805599453
408.6,419.4,451.2,486.3,700.0,0,0,6.015181073725298,6.041206639002796,6.114124559843869,6.18887994984946,6.55250788703459,0.6931471805599453,0.6931471805599453
494.4,471.9,461.3,483.0,320.0,0,0,6.2053655170552595,6.15888394964983,6.1362140309941795,6.182084906716632,5.771441123130016,0.6931471805599453,0.6931471805599453
425.2,540.9,488.0,505.8,340.0,0,0,6.054908719664517,6.295081482572068,6.192362489474872,6.228116448446984,5.831882477283517,0.6931471805599453,0.6931471805599453
532.5,627.1,556.3,589.6,660.0,0,0,6.279459070741808,6.442699389460335,6.32310369457549,6.381138969309823,6.493753839851686,0.6931471805599453,0.6931471805599453
630.6,664.2,621.8,568.1,660.0,0,0,6.448256282381487,6.500087747318773,6.434225439959843,6.344056165609079,6.493753839851686,0.6931471805599453,0.6931471805599453
598.5,644.1,598.6,613.8,420.0,0,0,6.396095974467569,6.469405343538196,6.396262766228443,6.421297011664441,6.042632833682381,0.6931471805599453,0.6931471805599453
446.6,607.8,558.2,503.8,480.0,0,0,6.10389997643777,6.411489806547476,6.3265071909196005,6.224162311227003,6.175867270105761,0.6931471805599453,0.6931471805599453
468.4,523.3,431.1,428.1,520.0,0,0,6.151455283416923,6.262064039578487,6.068657042937888,6.061689991997479,6.255750041753367,0.6931471805599453,0.6931471805599453
381.1,561.4,404.8,507.6,520.0,0,0,5.945682354452854,6.332213340496455,6.005860427391714,6.23166185298802,6.255750041753367,0.6931471805599453,0.6931471805599453
400.4,558.9,514.2,472.6,440.0,0,0,5.9949584363622375,6.327758196354847,6.244555174790144,6.160363083569796,6.089044875446846,0.6931471805599453,0.6931471805599453
453.1,568.1,577.4,593.7,520.0,0,0,6.118317438103905,6.344056165609079,6.360265670844555,6.388057076712548,6.255750041753367,0.6931471805599453,0.6931471805599453
568.4,654.4,569.0,511.2,320.0,0,0,6.344583174843937,6.485245736264714,6.345636360828596,6.238715173765425,5.771441123130016,0.6931471805599453,0.6931471805599453
460.8,611.8,521.8,403.5,580.0,0,0,6.135131896920395,6.418038618426381,6.259198981750067,6.002651736498547,6.364750756851911,0.6931471805599453,0.6931471805599453
521.2,638.5,619.0,671.2,840.0,0,0,6.258050656265029,6.460686621018898,6.429719478039138,6.510555915291006,6.734591659972948,0.6931471805599453,0.6931471805599453
484.2,454.9,536.7,443.2,680.0,0,0,6.184561177069895,6.122273487219395,6.287300783815632,6.096274911460327,6.523562306149512,0.6931471805599453,0.6931471805599453
424.4,588.5,455.0,525.6,500.0,0,0,6.053029902766137,6.379274719977426,6.1224928095143865,6.266441247062209,6.2166061010848646,0.6931471805599453,0.6931471805599453
488.9,614.5,474.8,486.6,300.0,0,0,6.194201288644529,6.4224349456245085,6.164997597868857,6.189495397607116,5.707110264748875,0.6931471805599453,0.6931471805599453
512.8,621.2,611.7,577.2,540.0,0,0,6.241834084675783,6.433261584463537,6.417875419731609,6.359919829582246,6.293419278846481,0.6931471805599453,0.6931471805599453
400.6,441.7,547.0,400.3,0.0,0,0,5.995456568377519,6.092892339738095,6.306275286948016,5.994709277272871,0.0,0.6931471805599453,0.6931471805599453
593.0,615.1,565.0,689.9,920.0,0,0,6.386879319362645,6.423409288020525,6.338594078203183,6.537995095494749,6.825460036255307,0.6931471805599453,0.6931471805599453
539.3,640.4,579.3,544.0,480.0,0,0,6.29212454085002,6.463653287259055,6.363545211196563,6.300785794663244,6.175867270105761,0.6931471805599453,0.6931471805599453
448.7,507.6,386.5,492.1,420.0,0,0,6.108580693776662,6.23166185298802,5.959715848793402,6.2007119932300805,6.042632833682381,0.6931471805599453,0.6931471805599453
613.3,644.0,614.5,588.1,840.0,0,0,6.420483408169882,6.4692503167957724,6.4224349456245085,6.378595948527642,6.734591659972948,0.6931471805599453,0.6931471805599453
570.8,542.0,466.1,598.0,260.0,0,0,6.348789279888211,6.297109319933935,6.1465433675080625,6.395261598115449,5.564520407322694,0.6931471805599453,0.6931471805599453
470.4,644.6,601.6,476.1,440.0,0,0,6.155706990502031,6.470180116955739,6.401253626696201,6.167726112522061,6.089044875446846,0.6931471805599453,0.6931471805599453
490.7,524.9,520.6,576.1,340.0,0,0,6.197868774417894,6.2651110805952985,6.256901010612443,6.358015561716921,5.831882477283517,0.6931471805599453,0.6931471805599453
405.4,499.3,575.0,491.8,560.0,0,0,6.007337896264272,6.215207918494159,6.3561076606958915,6.20010341221931,6.329720905522696,0.6931471805599453,0.6931471805599453
491.6,481.2,490.4,379.9,560.0,0,0,6.199697485686437,6.178358965747071,6.197258460087078,5.942536873484558,6.329720905522696,0.6931471805599453,0.6931471805599453
